geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Cav2	27	19	8
RP24-421G4.5	3	3	0
Cav1	19	11	8
RP24-253A20.1	3	3	0
Nars	537	171	366
A730015C16Rik	13	13	0
Nat6	21	0	21
Mgea5	381	16	365
Nat2	4	2	2
Rpl31-ps17	1	1	0
Rpl31-ps16	3	3	0
Gnb2	821	306	515
Gnb1	1146	315	831
Rpl31-ps14	2	2	0
Gnb4	185	107	78
Ddx1	647	355	292
Rpl31-ps13	4	4	0
Rpl31-ps12	29	29	0
Rpl31-ps11	2	2	0
RP23-354L12.1	22	22	0
Gnb5	257	191	66
Nat9	110	67	43
Rpl31-ps10	5	5	0
Ddx5	1393	5	1388
Ddx6	780	168	612
RP24-230J14.10	39	0	39
RP23-246H16.2	1	1	0
RP23-246H16.1	5	5	0
Rnd2	290	224	66
Rnd3	288	196	92
Rnd1	87	56	31
Ttc23	54	18	36
Ttc26	43	1	42
Ttc25	14	2	12
Ttc22	1	0	1
RP24-329C11.9	2	0	2
Ttc28	2426	3	2423
Ttc27	99	20	79
Gnaz	211	104	107
RP24-84L18.6	7	7	0
Npepps	795	306	489
RP24-87L14.1	10	8	2
Nav1	976	0	976
Nav2	493	55	438
Ccser1	219	8	211
Tti2	101	46	55
Tti1	27	11	16
Ccser2	372	1	371
Fam160a2	87	9	78
Ttc34	13	0	13
Ttc37	159	2	157
Fam160a1	4	0	4
Fnbp4	420	12	408
Ttc36	1	1	0
Nav3	226	1	225
Fnbp1	55	2	53
Ttc33	298	188	110
AC116769.1	2	0	2
Ttc32	88	70	18
RP23-254N4.1	300	252	48
Plaur	1	0	1
RP23-383C2.4	6	6	0
Ttc38	39	6	33
RP24-84L18.2	2	0	2
RP23-86F17.1	1	0	1
RP24-559G13.2	1	1	0
RP24-559G13.1	4	4	0
Rnf8	19	0	19
Rnf6	83	29	54
Rnf7	957	913	44
Rnf4	506	163	343
RP24-155O13.4	143	143	0
Rnf5	228	193	35
Rnf2	291	174	117
RP24-155O13.2	30	0	30
RP24-258O12.2	5	0	5
Fam160b1	145	27	118
Gng3	1346	1054	292
n-R5s8	2	2	0
Fam160b2	12	0	12
Gng2	2529	1437	1092
Gng5	1781	1761	20
Gng4	15	6	9
Gng7	38	21	17
Gng8	3	2	1
Cd2bp2	377	188	189
Tnrc6c	920	4	916
RP23-339J4.3	1	0	1
Gpbp1	187	0	187
RP23-425N17.3	14	0	14
Tnrc6a	289	10	279
Tnrc6b	544	21	523
Ttc13	148	21	127
Ttc12	2	0	2
RP23-11P24.3	1	0	1
Ttc14	782	152	630
RP23-81D2.6	18	0	18
RP24-333H9.2	6	0	6
Ttc17	76	2	74
Ttc16	1	0	1
RP23-106G24.2	2	2	0
Ttc19	313	80	233
Rnh1	246	202	44
Actr1a	1003	541	462
Actr1b	289	132	157
Padi2	3	0	3
Fam98a	168	33	135
Fam98b	333	42	291
RP23-192C21.3	4	2	2
Phb2	1955	67	1888
Fam98c	131	90	41
RP23-192C21.1	15	7	8
Gprasp2	76	0	76
Fam124a	184	34	150
Gprasp1	175	0	175
AC163329.3	4569	4320	249
Wfdc17	1	1	0
Gm25193	1	1	0
Sass6	161	26	135
RP24-162K15.3	15	15	0
RP23-357J7.6	28	0	28
RP24-235B14.1	1	0	1
Gm25199	1	1	0
Lrp2bp	8	0	8
RP24-539E18.2	1	1	0
Rpgrip1l	55	0	55
RP23-357J7.3	11	11	0
RP24-428H4.2	1	0	1
Cyp4x1	5	0	5
Trim17	6	0	6
RP23-62D21.6	1	1	0
Trim16	2	0	2
Trim13	218	112	106
Gm25190	19	19	0
Trim11	143	49	94
Fam126b	121	7	114
Trim10	1	1	0
Fam126a	175	15	160
RP23-333M15.9	2	2	0
Gm25180	2	2	0
3110070M22Rik	7	7	0
Gm25183	2	2	0
RP23-360L22.2	7	7	0
Gm25188	23	23	0
RP24-79I19.5	3	0	3
RP23-13B8.9	27	0	27
RP24-447D19.5	71	71	0
RP23-410L16.1	296	296	0
RP24-79I19.6	1	1	0
RP23-4F16.9	5	5	0
RP23-300H23.1	45	2	43
Fam96a	475	406	69
RP24-447D19.1	1	0	1
Fam96b	1312	1252	60
Sqle	710	441	269
Actr3b	120	70	50
RP24-227O16.1	443	189	254
Tcf7l1	21	0	21
RP23-410L16.3	1	0	1
RP23-4F16.3	1	0	1
Itpa	950	663	287
RP23-410L16.4	2	0	2
Tcf7l2	72	1	71
Phc2	334	80	254
Lactb2	11	4	7
Phc1	249	9	240
Atg4a-ps	1	1	0
Phax	1305	944	361
Phc3	97	1	96
Sergef	103	35	68
Ehd1	647	469	178
Pomt1	90	12	78
Ehd2	3	1	2
Ehd3	43	14	29
Ehd4	17	8	9
Napsa	1	0	1
Slamf6	1	0	1
Mtmr3	84	0	84
RP23-403G9.2	2	1	1
Mtmr2	102	44	58
Mtmr1	178	5	173
Pomt2	21	4	17
RP24-566B6.4	12	12	0
Mtmr7	67	31	36
Slamf9	1	0	1
Mtmr6	181	61	120
RP24-566B6.2	44	44	0
Mtmr4	153	1	152
Mtmr9	97	17	80
Ss18	167	82	85
Phf3	781	6	775
RP23-384D6.1	2	1	1
Phf2	96	0	96
Ndufab1	1167	1118	49
RP23-37L2.2	9	0	9
RP23-37L2.3	4	4	0
Phf1	102	11	91
Phf7	89	1	88
Phf6	1062	118	944
RP23-384D6.4	17	17	0
Phf8	101	3	98
Gm26484	6	6	0
Fam120b	332	18	314
Fam120a	81	0	81
RP23-218C5.2	1	0	1
Fam120c	56	1	55
Fstl5	121	11	110
RP23-178F20.1	70	1	69
RP23-178F20.2	171	171	0
AC158121.2	24	24	0
AC158121.1	2	0	2
Tbpl1	506	413	93
Gnl2	476	156	320
Gnl1	253	179	74
Gnl3	333	69	264
Gm25140	1	1	0
Zeb1	358	33	325
Zeb2	1583	14	1569
2010015M23Rik	26	0	26
Ttpa	14	2	12
Litaf	185	134	51
Fstl1	266	88	178
Nradd	232	204	28
Fstl3	3	2	1
RP23-156J8.1	2	0	2
Fstl4	14	2	12
RP23-453K8.1	2	0	2
Dedd	141	61	80
RP23-235H10.4	3	0	3
RP24-401K1.1	3	3	0
Rnls	9	3	6
Mir9-1	2	2	0
RP24-401K1.3	10	0	10
RP24-88C18.3	1	1	0
Mir9-3	217	217	0
Fam92a	815	59	756
Csnk1a1	2161	614	1547
Fam92b	1	0	1
Actr10	1025	785	240
Gnmt	1	0	1
Def6	9	0	9
Fam122b	10	3	7
RP23-19L22.3	1	0	1
Def8	141	66	75
Fam122a	214	214	0
RP23-62D21.4	1	0	1
Ylpm1	599	34	565
Chrac1	311	283	28
Nsdhl	254	200	54
AC127333.1	211	0	211
RP23-180A8.3	172	6	166
Thsd7a	81	0	81
RP23-71C23.4	9	9	0
RP24-417N13.4	10	10	0
RP24-417N13.5	26	26	0
Phex	2	0	2
Gm25163	1	1	0
RP24-336D11.2	23	23	0
RP23-460I18.1	41	41	0
Thsd7b	34	2	32
Phtf1os	29	29	0
AC158971.1	526	5	521
Gm26497	1	1	0
Mif4gd	50	34	16
Timm50	524	431	93
RP23-336F11.34	1	1	0
AC166328.1	387	2	385
Fam8a1	157	26	131
Ip6k1	134	0	134
Kpnb1	339	73	266
Ip6k2	1165	554	611
Csf3r	1	0	1
AC102198.1	5	0	5
RP23-130P17.2	1	1	0
RP23-176M23.1	1	1	0
Trav22	1	0	1
Phip	1135	18	1117
Acat3	3	3	0
Acat1	1275	952	323
Acat2	1199	1042	157
Col26a1	22	15	7
RP23-390D8.2	18	18	0
Golph3	165	61	104
Nbas	98	0	98
RP23-267A24.2	8	8	0
Rnmt	460	105	355
Fbxw10	1	0	1
Fbxw11	230	3	227
Eps15	203	54	149
Mettl5os	44	13	31
St6gal1	376	19	357
St6gal2	167	8	159
RP23-48G20.1	2	2	0
RP24-327D15.7	3	0	3
Rabepk	152	51	101
Inpp5d	8	0	8
Inpp5e	33	11	22
RP23-403P3.1	25	0	25
Inpp5f	443	21	422
Inpp5a	36	4	32
Inpp5b	45	4	41
Col13a1	1	0	1
RP24-204J8.2	3	3	0
Phkb	70	1	69
Inpp5j	1	0	1
RP24-204J8.6	12	12	0
Inpp5k	164	84	80
Elovl2	86	9	77
Fbxw17	119	38	81
Elovl4	177	106	71
Csf1r	17	0	17
Elovl5	182	44	138
Ccdc142os	9	3	6
Nbea	639	0	639
Elovl1	46	30	16
Tsacc	4	0	4
Thada	14	0	14
RP23-366P9.4	2	0	2
Elovl6	355	89	266
RP23-104J10.2	1	0	1
Lgals3bp	3	0	3
Psmc3ip	293	248	45
Elovl7	9	2	7
RP23-262I17.3	7	7	0
RP23-471B6.7	24	3	21
Rabep1	959	24	935
RP23-471B6.6	64	64	0
Paip2b	165	69	96
Timm44	201	132	69
Cbfb	198	100	98
RP23-471B6.2	267	46	221
RP23-178N17.2	1	1	0
Rabep2	191	63	128
RP23-471B6.5	8	8	0
RP23-471B6.4	33	1	32
Kpna4	203	36	167
RP23-55C8.3	7	0	7
Kpna6	67	11	56
Kpna1	211	48	163
Kpna3	326	38	288
Kpna2	391	316	75
Bahcc1	195	2	193
Trav10	1	0	1
Nrarp	123	123	0
Gpcpd1	227	22	205
RP23-134L22.1	2	2	0
AC103620.4	2	1	1
RP23-240M8.2	15	0	15
Capzb	1400	1037	363
Mir8095	2	2	0
RP24-290O13.1	2	0	2
RP23-416P14.1	43	43	0
Fam129a	3	0	3
Fam129c	12	2	10
AC103620.3	47	13	34
AC123732.3	1	1	0
Fam129b	94	30	64
Csnk1g3	429	32	397
Timm8b	2836	2704	132
AC103620.1	5	5	0
Csnk1g1	312	21	291
Ovgp1	1	0	1
Csnk1g2	218	19	199
RP24-245C15.2	11	5	6
CAAA01154573.1	14	14	0
Acap3	211	54	157
Cul4a	204	49	155
Acap1	1	0	1
Acap2	89	0	89
Inpp4a	88	0	88
Inpp4b	9	0	9
Slc39a14	66	11	55
RP24-64B10.5	56	27	29
Slc39a10	221	18	203
RP23-287C12.2	1	1	0
Slc39a11	108	32	76
RP23-287C12.1	1	1	0
Slc39a12	1	0	1
Cul4b	50	4	46
Spin2c	56	47	9
Slc39a13	53	21	32
Mab21l1	10	10	0
Bean1	14	0	14
Mab21l2	4	0	4
Ybey	27	15	12
Iqsec3	88	0	88
Mab21l3	1	0	1
Iqsec2	41	1	40
Iqsec1	57	2	55
Wisp1	4	0	4
RP23-132G2.3	1	1	0
Ppia-ps	1	1	0
Fnbp1l	1820	7	1813
Wisp3	1	0	1
RP23-451K23.1	1	0	1
Fkrp	50	25	25
GRp18	1	0	1
Sumo1	2190	2034	156
Sumo2	7403	7134	269
Sumo3	96	0	96
RP23-265P8.4	1	0	1
RP23-265P8.3	1	0	1
RP23-265P8.2	2	0	2
RP23-80G15.1	1	0	1
RP23-80G15.5	4	4	0
Tgfbr3	5	0	5
RP23-402N3.5	9	0	9
Ralbp1	897	1	896
Rad51ap1	98	28	70
Rad51ap2	17	1	16
AC125319.3	1	1	0
Tgfbr1	373	6	367
Rmnd5a	64	3	61
Tgfbr2	7	0	7
Rmnd5b	276	204	72
Tmppe	12	0	12
Ppp4r1l-ps	108	3	105
Bcl2a1a	1	1	0
Ckmt1	80	46	34
Thap3	310	279	31
Thap4	184	122	62
Thap6	24	5	19
Thap7	197	131	66
Denr	178	31	147
Thap8	18	0	18
Cbx3-ps3	2	0	2
Ints4	141	37	104
Ube2ql1	344	47	297
Ints5	95	22	73
Ints6	47	0	47
Ints7	280	48	232
Ints8	96	14	82
Filip1	7	3	4
Ints9	156	19	137
Ints1	78	4	74
Ints2	74	5	69
Ints3	186	75	111
Gm27813	4	4	0
RP23-478E6.3	4	4	0
Thap1	21	2	19
RP23-407F12.1	3	3	0
Thap2	380	132	248
RP23-410B24.2	24	5	19
RP23-410B24.5	58	58	0
Ddx39b	233	63	170
Gm27805	2	2	0
Cblb	172	17	155
Mir99a	1	1	0
RP23-235M8.4	2	2	0
Mir99b	1	1	0
RP23-235M8.2	8	0	8
Macrod2os1	1	0	1
AC110508.1	2	1	1
RP23-331A21.2	373	10	363
Fem1b	170	16	154
Fem1a	116	116	0
Ahnak2	14	9	5
Ctdspl	46	12	34
Minos1	2591	2485	106
RP23-115I1.1	6	0	6
RP23-159E10.1	34	0	34
Tcte2	50	8	42
Nbl1	42	15	27
RP23-115I1.3	14	14	0
RP23-115I1.6	5	5	0
Fktn	223	20	203
Tcte1	12	0	12
RP23-115I1.5	3	3	0
Cd79a	1	0	1
RP24-150H14.5	30	0	30
Cd79b	1	1	0
Phox2a	2	0	2
RP24-150H14.3	10	10	0
Tsga10	145	23	122
Ctdsp2	56	15	41
Gm26507	16	7	9
Ctdsp1	54	23	31
Pmepa1os	1	0	1
RP23-166I8.2	7	7	0
Fem1c	147	64	83
RP23-7K18.2	6	0	6
Myo18a	263	16	247
Capsl	8	5	3
Cradd	74	28	46
RP23-459C10.1	1	0	1
Myo18b	1	0	1
RP23-399J8.10	48	38	10
Car5b	2	2	0
Pgm2l1	157	23	134
RP24-274H19.5	1	0	1
RP23-293N22.1	5	0	5
RP24-274H19.3	1	1	0
RP23-320B19.4	16	16	0
RP23-320B19.3	24	24	0
RP23-70K18.1	19	0	19
RP23-337O1.6	14	14	0
RP23-395N7.6	3	3	0
RP23-337O1.3	4	0	4
RP23-320B19.2	18	18	0
RP23-395N7.4	1	1	0
RP23-320B19.1	24	24	0
RP23-395N7.2	2	0	2
RP23-395N7.1	2	2	0
AC123613.3	6	6	0
Cbx3-ps7	19	19	0
RP24-290D14.2	1	1	0
RP23-97D20.2	1	0	1
Cbx3-ps6	4	4	0
Cd14	13	3	10
RP23-110C17.1	4	4	0
RP23-110C17.2	22	0	22
AC116511.4	146	0	146
Sra1	630	493	137
AC114629.2	2	2	0
AC116511.5	1	0	1
AC121575.1	13	13	0
AC161516.1	1	0	1
Caps2	3	0	3
Ankrd35	13	0	13
RP23-76L21.3	1	0	1
RP23-139J21.4	5	5	0
Ankrd39	20	0	20
Ankrd37	102	46	56
Wdr45b	379	245	134
Ubl4a	309	254	55
Cd27	2	0	2
Cd22	1	0	1
Zer1	215	57	158
Cbr1	949	874	75
RP24-443D19.10	3	0	3
RP23-280N11.2	2	2	0
RP23-304C21.4	8	8	0
Csde1	1370	163	1207
RP24-133K9.1	53	21	32
Ankrd42	19	10	9
Ankrd40	74	29	45
Dera	30	26	4
Armt1	59	36	23
Ankrd46	416	253	163
Ankrd45	47	0	47
Ankrd44	136	23	113
Mink1	81	1	80
Ankrd49	194	16	178
Cd37	3	0	3
Setmar	16	7	9
RP23-38L11.2	1	1	0
RP23-38L11.1	7	7	0
Det1	91	51	40
RP23-38L11.4	19	19	0
Cd33	1	0	1
RP23-38L11.3	2	2	0
Cd53	6	2	4
Cd52	14	13	1
RP23-142O4.3	8	3	5
Ankrd10	140	9	131
RP23-142O4.5	21	0	21
RP23-60A13.2	1	1	0
RP23-433F5.1	51	38	13
RP23-336B1.1	1	0	1
Ndufb11	2481	2356	125
Ndufb10	2128	2059	69
Ankrd12	1431	185	1246
Ankrd11	593	1	592
Trim12a	6	1	5
Ankrd17	418	9	409
Ankrd16	130	31	99
Pla2g5	1	0	1
Cd48	1	1	0
Pla2g3	1	0	1
RP23-18J1.2	13	13	0
Cd47	299	135	164
Cd46	19	0	19
Pla2g6	50	3	47
Cd44	6	2	4
RP24-445L16.4	1	1	0
Cbr4	103	81	22
Pla2g7	44	18	26
RP24-445L16.3	26	1	25
Cbr3	25	22	3
Cd63	694	535	159
Cmss1	53	36	17
Acadl	64	50	14
Csdc2	264	142	122
Satb2	411	12	399
Acadm	112	63	49
Letmd1	292	119	173
Satb1	154	0	154
Acads	110	80	30
Trim12c	1	0	1
Ugt1a7c	1	0	1
Ankrd24	151	37	114
Ankrd29	22	2	20
Ankrd28	42	0	42
Ankrd27	114	29	85
Nbr1	367	42	325
Ankrd26	177	0	177
Sgf29	263	180	83
Abi3bp	4	0	4
RP23-318O7.2	1	1	0
Hras	529	451	78
Cd55	1	1	0
Phyh	161	132	29
RP23-32L15.2	293	226	67
Cd70	1	0	1
Car12	21	0	21
Car11	146	35	111
Car14	10	7	3
Mdk-ps1	1	1	0
Car13	1	1	0
RP23-32L15.5	1	0	1
Car10	34	5	29
Tufm	341	222	119
RP23-152P11.2	130	73	57
Zmynd12	8	0	8
RP23-152P11.3	62	0	62
Zmynd11	633	91	542
Zmynd10	2	0	2
RP24-454N4.2	36	36	0
Gm27899	1	1	0
Gm25238	2	2	0
Gm26563	11	0	11
Cd68	22	9	13
Gm26565	1	0	1
Gm26566	6	6	0
Cd86	1	1	0
Yeats2	404	6	398
Cd84	3	1	2
Sike1	299	121	178
Cd83	34	20	14
RP23-339J7.2	4	4	0
Cd82	35	22	13
Cd81	1404	1265	139
RP23-68E6.1	11	0	11
Cd80	1	0	1
Zmynd19	132	74	58
Kdm1b	81	7	74
Kdm1a	717	90	627
Tug1	63	0	63
Zmynd15	2	0	2
RP24-291F2.3	24	24	0
Acad8	158	99	59
Gm25220	25	25	0
RP23-418O21.5	6	6	0
Acad9	44	1	43
Marcksl1	15246	13518	1728
Igbp1b	2	2	0
RP23-418O21.3	35	35	0
RP23-418O21.1	6	6	0
Gm26558	1	1	0
Ctdspl2	422	29	393
Acacb	9	0	9
Lrp1b	106	2	104
Acaca	363	3	360
Gm25224	5	5	0
RP23-34D17.1	22	22	0
Slc41a2	7	1	6
Cd93	1	0	1
Slc41a3	9	0	9
Fip1l1	802	301	501
Ankrd50	70	24	46
Trim68	7	4	3
Slc41a1	49	6	43
Dennd6a	177	19	158
Ankrd54	244	180	64
Trim67	194	1	193
Lrp10	279	99	180
Dennd6b	105	30	75
RP24-233F22.1	4	0	4
Lrp11	291	101	190
Ankrd52	21	0	21
Trim65	2	0	2
Lrp12	59	18	41
RP23-317L18.3	13	13	0
Gm26582	2	0	2
Gm25252	1	1	0
Acaa2	196	153	43
Trim72	1	0	1
RP23-317L18.4	20	20	0
Ankrd55	3	0	3
AC113049.2	1	0	1
Hrh3	10	3	7
Gm26580	2	0	2
RP24-501G17.2	1	0	1
Gm25259	2	2	0
Yeats4	1251	1049	202
Capn9	1	0	1
Cbx8	79	45	34
Cbx7	15	6	9
Cbx6	140	0	140
Cbx5	1060	387	673
Saysd1	226	204	22
Capn5	28	1	27
Cbx4	152	26	126
Cbx3	894	405	489
Cbx2	73	32	41
Capn7	202	27	175
Gper1	15	11	4
Cbx1	2368	325	2043
Capn1	7	1	6
Capn3	2	1	1
Capn2	224	88	136
Ankrd65	1	0	1
RP24-409F22.2	8	2	6
RP24-409F22.1	5	0	5
Vwc2l	2	1	1
Dexi	103	85	18
Ankrd66	1	0	1
Gm26578	18	0	18
AC121838.2	10	6	4
Gm25245	1	1	0
Gm25246	1	1	0
Rps15a-ps5	356	356	0
Hectd1	448	0	448
Rps15a-ps4	26	0	26
Srgn	7	6	1
Rps15a-ps7	514	514	0
RP24-356G6.1	2	0	2
Rps15a-ps6	319	319	0
Atp6v0b	1831	1405	426
RP24-334F11.4	12	0	12
Hectd2	126	4	122
Rps15a-ps3	5	5	0
Cby3	12	0	12
Hectd3	157	34	123
Ptprz1	1689	21	1668
Rps15a-ps2	1	1	0
Cby1	886	656	230
RP24-388D8.1	7	0	7
Trim46	259	40	219
RP23-103G18.7	2	2	0
Ybx2	7	3	4
Trim47	42	36	6
Ybx1	13591	7623	5968
Trim44	700	10	690
Kdm4c	218	0	218
Trim45	46	22	24
Ybx3	174	30	144
Kdm4b	449	19	430
Kdm4a	367	4	363
Dennd4c	66	0	66
Dennd4a	156	1	155
Dennd4b	32	0	32
RP23-220D12.13	29	29	0
RP23-133J23.2	1	0	1
RP23-103G18.5	3	0	3
RP23-220D12.11	8	0	8
Mus81	226	147	79
Iqgap1	142	7	135
RP23-440I12.2	4	4	0
Atp6v0e	1039	943	96
Atp6v0c	2	0	2
Gm26521	5	0	5
Iqgap2	43	0	43
Iqgap3	34	1	33
RP24-208F10.4	8	8	0
Tanc1	41	0	41
Gm26518	15	0	15
RP24-100O13.2	30	30	0
Trim59	390	140	250
Blvrb	185	147	38
Trim58	1	0	1
Trim56	20	1	19
Dennd5a	189	21	168
RP23-90A8.2	5	5	0
Kdm5c	299	0	299
Kdm5b	1235	10	1225
Blvra	175	93	82
Kdm5a	450	27	423
Trim62	50	9	41
Kdm6a	227	2	225
Trim63	1	0	1
RP23-107H9.4	1	0	1
Dennd5b	235	1	234
RP23-236D1.1	1	1	0
RP24-388D8.4	2	2	0
RP23-343C17.1	2	0	2
Gm26514	4	0	4
Gm27845	2	2	0
Tanc2	830	1	829
RP24-512E12.1	8	0	8
Dnph1	141	118	23
Armcx5	2	0	2
Dnpep	646	503	143
Gna12	102	3	99
Armcx6	104	75	29
Gna11	584	417	167
RP24-354K18.1	215	0	215
Armcx1	316	136	180
Armcx2	324	106	218
Trim28	1257	838	419
Armcx3	278	178	100
Gna14	5	5	0
Armcx4	124	5	119
Gna13	185	72	113
Trim26	364	48	316
Trim27	535	352	183
Trim24	277	16	261
Trim25	28	1	27
Kdm2b	595	117	478
Kdm2a	233	6	227
Trim23	62	15	47
Dennd2a	45	2	43
Gm26540	9	0	9
RP23-456B18.2	1	0	1
Dennd2c	1	0	1
Gm26548	1	0	1
Mad2l1bp	91	87	4
Gm26541	3	0	3
RP23-97O1.2	3	0	3
Gm26538	1	0	1
Trim39	85	40	45
Atp6v1a	445	145	300
Trim37	654	28	626
Trim35	2214	358	1856
RP23-28F1.3	42	33	9
Trim36	41	8	33
Trim33	299	7	292
RP23-28F1.1	1	1	0
RP23-217B9.1	6	6	0
Kdm3b	193	16	177
Kdm3a	115	3	112
RP23-432P18.2	1	0	1
Trim32	517	313	204
Flcn	67	19	48
Trim41	114	6	108
RP24-122I22.2	57	1	56
Vac14	124	13	111
RP24-122I22.6	5	5	0
RP23-428P21.2	2	2	0
Gm26534	19	3	16
Atp6v1f	2582	2479	103
Gm26536	2	0	2
Atp6v1d	1098	503	595
Gm26533	4	0	4
Atp6v1h	477	262	215
Pid1	345	51	294
RP23-469H5.1	65	16	49
AC133954.1	1	0	1
RP23-469H5.2	1	0	1
Uxs1	100	43	57
Tyro3	52	9	43
RP23-15K13.2	19	19	0
RP24-117O8.1	2	0	2
RP23-117J21.3	6	0	6
Lockd	362	313	49
RP23-4F17.1	4	4	0
Plcg1	253	2	251
Kcnmb4os2	23	7	16
RP23-334L9.4	1	0	1
Plcg2	1	0	1
Ptprn2	224	18	206
Adhfe1	20	5	15
Dennd1a	128	21	107
RP23-478B10.1	22	22	0
Eid1	1656	1656	0
Eid2	75	75	0
RP23-134L6.5	17	17	0
Eid3	14	14	0
RP23-234P16.4	4	4	0
Srcap	33	0	33
Dennd1b	63	0	63
Zyg11b	283	12	271
RP23-244J9.1	2	2	0
Dennd1c	11	0	11
AC118698.3	47	2	45
Sarnp	1179	499	680
RP23-149D11.8	1	1	0
Gm2061	20	10	10
Milr1	2	0	2
Pif1	52	6	46
Baz1b	708	12	696
St13	1076	369	707
Gipc2	7	3	4
Baz1a	91	1	90
Gipc1	695	514	181
Fam84b	13	2	11
Plch2	29	1	28
Plch1	15	1	14
Nfkbiz	25	2	23
Mcidas	14	0	14
Fam84a	112	48	64
St18	105	1	104
Zfat	13	3	10
Ldha-ps	1	1	0
Sars2	110	48	62
Hrct1	3	3	0
RP23-349P1.2	4	0	4
Nfkbib	292	256	36
Nfkbie	31	24	7
Nfkbid	21	1	20
Fam83e	1	0	1
Baz2b	449	44	405
Fam83f	1	0	1
Baz2a	179	0	179
Fam83h	3	0	3
RP23-15K13.3	1	1	0
AC149603.1	10	10	0
Fam83d	43	16	27
RP24-360B3.2	21	21	0
RP24-360B3.1	8	8	0
Nfkbia	371	321	50
RP23-7D3.3	8	8	0
RP24-161J8.2	2	0	2
Eif1	11780	11255	525
Fli1	1	0	1
RP24-360B3.3	5	5	0
RP24-276M6.1	1	1	0
Eif5	2774	205	2569
Eif6	899	828	71
Rassf10	23	23	0
RP24-493L18.4	4	4	0
Nutf2-ps2	1	1	0
Plcb4	64	9	55
Nutf2-ps1	204	204	0
Plcb3	14	1	13
Rabgef1	67	30	37
Pifo	11	9	2
Csnk2a2	108	0	108
Phf2os1	8	0	8
RP23-179K7.3	22	22	0
Csnk2a1	1259	183	1076
RP23-252I24.2	3	3	0
Plcb1	418	183	235
Ssfa2	26	2	24
Pigc	46	4	42
Pigb	23	2	21
RP23-269B7.1	7	1	6
Fam132a	40	28	12
Riok3	542	101	441
Fam132b	2	1	1
Piga	53	1	52
Sarm1	99	13	86
RP24-209I7.2	17	9	8
Pigk	96	59	37
Pigm	47	47	0
Pigl	49	9	40
Pigg	42	1	41
Pigf	214	180	34
RP23-61B8.2	6	1	5
Vwa5a	11	2	9
Pigh	9	0	9
Sptlc1	113	46	67
Ofd1	120	3	117
AL592169.2	12	0	12
Sptlc2	142	79	63
Rom1	3	2	1
Flii	143	26	117
RP23-269B7.6	3	2	1
Fam81a	26	17	9
Riok1	431	132	299
Impa2	30	11	19
Riok2	220	80	140
Impa1	131	16	115
RP23-7F9.1	63	31	32
Srp9	1331	1164	167
Fam133b	621	116	505
Tut1	100	15	85
RP24-300H23.6	4	1	3
Baiap2l2	3	0	3
RP23-171D1.2	1	1	0
AC131065.2	116	0	116
RP23-357D17.4	54	54	0
RP23-357D17.3	34	34	0
Plcd1	44	23	21
Plcd4	27	10	17
Plcd3	11	2	9
Fam134a	445	251	194
Eomes	404	96	308
Fam134c	144	82	62
RP24-418P10.3	1	1	0
RP23-419D6.5	1	0	1
Srrd	115	42	73
Gopc	86	15	71
Bicdl1	26	3	23
Vwa3b	1	0	1
Vwa3a	10	0	10
Srpx	6	0	6
Mir8120	3	3	0
Pigs	181	57	124
Pigu	112	37	75
Pigt	198	109	89
Pigo	28	3	25
Pign	42	15	27
Ncan	555	1	554
Srpr	138	20	118
RP23-328D16.1	12261	12261	0
Pigq	103	38	65
A130006I12Rik	11	0	11
RP23-45G16.6	33	33	0
Pigp	487	434	53
Esyt3	1	1	0
Esyt1	6	0	6
Eppin	1	0	1
RP23-45G16.9	7	0	7
Plce1	60	0	60
Esyt2	145	6	139
Pigw	15	10	5
Pigv	53	33	20
Fam136a	595	468	127
Pigx	618	444	174
Fam135b	47	1	46
Gm25284	1	1	0
Fam135a	97	6	91
RP23-101P2.6	1	1	0
RP23-169J19.6	1	0	1
RP23-101P2.3	8	0	8
AC122773.2	75	0	75
Sulf1	10	0	10
Gm25288	1	1	0
Dffa	90	32	58
Sulf2	62	4	58
Dffb	41	20	21
RP23-444N1.5	1	1	0
RP24-140A15.3	68	0	68
Akr7a5	414	357	57
Ncf1	2	0	2
Ncf2	20	1	19
Riox2	45	27	18
Col14a1	1	0	1
Ncf4	1	1	0
Glyr1	583	214	369
Stk25	788	546	242
Stk24	52	23	29
Stip1	965	645	320
RP24-269A7.1	3	0	3
RP23-275J22.3	22	22	0
Gas2l3	49	15	34
RP23-401A2.3	1	0	1
Pim1	294	142	152
Pim3	333	264	69
Pim2	81	21	60
Enkur	33	13	20
WI1-1003N17.1	15	15	0
Srrt	561	89	472
Stk38	416	92	324
Gas2l1	81	16	65
Stk36	92	32	60
RP24-77E13.10	3	0	3
Stk35	43	2	41
RP23-437N23.3	18	18	0
RP24-77E13.11	2	2	0
Stk33	18	6	12
Pnisr	2657	385	2272
Nusap1	260	100	160
Stk39	96	27	69
Flna	164	1	163
Flnc	17	1	16
Ncdn	236	74	162
Ror2	13	3	10
Flnb	175	0	175
RP23-375O10.1	1	1	0
Ftl2-ps	2	2	0
Cox20-ps	24	24	0
Cherp	180	32	148
Hs2st1	272	31	241
Impg2	5	0	5
Faap100	331	204	127
Got1	338	286	52
Got2	606	408	198
Rorc	1	0	1
Stk16	677	383	294
Rora	26	5	21
